pitcher_name,game_date,hitting_team,k,start,rolling_whiff_rate,rolling_chase_rate,roll_whiff,roll_chase,roll_barrel,SO_Prop
Lucas Giolito,2023-06-17,SEA,5,TRUE,0.17929606625258804,0.23322981366459627,0.10505363938947902,0.13989371577090878,0.05900125046330251,6.5
Lucas Giolito,2023-06-23,BOS,10,TRUE,0.2035714285714286,0.23214285714285715,0.11867816225431038,0.1529323237466235,0.04143148609087042,5.5
Lucas Giolito,2023-06-28,LAA,9,TRUE,0.23333333333333334,0.2523809523809524,0.14157163854627458,0.1622646739264215,0.07082717935659112,6.5
Lucas Giolito,2023-07-04,TOR,4,TRUE,0.2470899470899471,0.2587301587301587,0.12865700876021877,0.10158474932683663,0.044310496128275874,5.5
Luis Castillo,2023-05-10,TEX,9,TRUE,0.23244704570791525,0.27363991081382383,0.12767787261622762,0.1352829780139356,0.039409937888198784,6.5
Luis Castillo,2023-05-16,BOS,6,TRUE,0.2591137123745819,0.28363991081382384,0.11648541620144462,0.13273490789593634,0.035067287784679095,5.5
Luis Castillo,2023-05-22,OAK,8,TRUE,0.2312151616499442,0.25537904124860644,0.13209618918252014,0.1551401196724938,0.043211783393676706,7.5
Luis Castillo,2023-05-27,PIT,10,TRUE,0.2312151616499442,0.23871237458193978,0.10123731864838623,0.14043442785663243,0.04554531490015361,7.5
Luis Castillo,2023-06-09,LAA,9,TRUE,0.2792540792540792,0.21800699300699294,0.1252696992598077,0.12675571436735203,0.06068501759678231,6.5
Luis Castillo,2023-06-14,MIA,6,TRUE,0.2741258741258741,0.20646853146853142,0.13277246276761323,0.16542628765819195,0.03843335753273639,6.5
Luis Castillo,2023-06-21,NYY,3,TRUE,0.2657925407925407,0.19813519813519806,0.1188418822319752,0.147826183104821,0.05914971941287737,7.5
Luis Castillo,2023-06-26,WSH,7,TRUE,0.2256410256410256,0.21858974358974353,0.09133412126645063,0.1855139271420723,0.05318994161609172,6.5
Luis Castillo,2023-07-02,TB,6,TRUE,0.18667998667998664,0.2426157176157176,0.14731582780039224,0.16550211123264452,0.046552402289763664,7.5
Luis Medina,2023-06-14,TB,5,TRUE,0.20673913043478262,0.29239130434782606,0.11422078090942192,0.1396290885134698,0.05584655983963258,4.5
Luis Medina,2023-06-25,TOR,4,TRUE,0.21058352402745997,0.2709267734553775,0.12249455108800004,0.15659234628711266,0.03471159922194099,3.5
Luis Ortiz,2023-05-09,COL,1,TRUE,0.19714285714285715,0.10190476190476194,0.10634833981825645,0.15517166192210632,0.040120355834641554,4.5
Luis Ortiz,2023-05-16,DET,3,TRUE,0.17214285714285715,0.1602380952380953,0.1229000303256548,0.15770060056088134,0.03809056803499432,4.5
Luis Ortiz,2023-05-22,TEX,4,TRUE,0.14500000000000002,0.22166666666666673,0.10980910604265563,0.13318272307209406,0.059705802968960886,4.5
Luis Ortiz,2023-05-28,SEA,6,TRUE,0.10690476190476192,0.2716666666666667,0.12581852801435373,0.14461521403781954,0.04640962872297025,4.5
Luis Ortiz,2023-06-18,MIL,6,TRUE,0.09275362318840583,0.19311594202898558,0.1391648751777849,0.12010378207250101,0.06831513289635702,4.5
Luis Ortiz,2023-06-23,MIA,5,TRUE,0.10703933747412012,0.20621118012422368,0.08211079700441402,0.15520507860933389,0.03266522766985299,4.5
Luis Ortiz,2023-06-29,SD,0,TRUE,0.11328933747412011,0.19371118012422367,0.08287431397793028,0.1077012259365743,0.06162615840272503,3.5
Luis Ortiz,2023-07-04,LAD,3,TRUE,0.10495600414078679,0.20349378881987584,0.11678705356804195,0.1400875589635594,0.049503274503274484,3.5
Luis Severino,2023-06-24,TEX,4,TRUE,0.14525874125874125,0.1976223776223776,0.10757250944357435,0.13039075376278744,0.05550322260156663,5.5
Luis Severino,2023-07-01,STL,2,TRUE,0.12959207459207459,0.1742890442890443,0.13722293571910757,0.14972199133854805,0.041487830884057296,5.5
Luke Weaver,2023-05-25,STL,6,TRUE,0.12945322793148878,0.18172030867683045,0.11693241441506672,0.14993142909328874,0.05921671770852096,4.5
Luke Weaver,2023-05-31,BOS,5,TRUE,0.11278656126482209,0.19481554677206853,0.09158656925795415,0.13301567247736268,0.028757377314253384,3.5
Luke Weaver,2023-06-06,LAD,4,TRUE,0.1471739130434782,0.29007246376811596,0.11428976265313728,0.12739639306102765,0.06493819948969451,4.5
Luke Weaver,2023-06-12,KC,3,TRUE,0.15953089244851254,0.3147864225781846,0.15148491794709576,0.1541058145936644,0.03042772253280346,4.5
Luke Weaver,2023-06-18,HOU,1,TRUE,0.12655987795575893,0.2829023646071701,0.10493303663884239,0.1419715540972904,0.04733182503770741,4.5
Luke Weaver,2023-06-23,ATL,3,TRUE,0.10655987795575894,0.25147379317859875,0.10521003218972505,0.1284943039232806,0.08350032647421574,4.5
Luke Weaver,2023-06-28,BAL,2,TRUE,0.10655987795575894,0.2764737931785987,0.12561251599952997,0.15231315089899103,0.05174018963492646,3.5
Luke Weaver,2023-07-03,WSH,2,TRUE,0.08212923613381277,0.2006973956630708,0.11756953073890239,0.1608798510634743,0.01768115942028985,3.5
MacKenzie Gore,2023-05-12,NYM,3,TRUE,0.23893129093129092,0.20735797535797537,0.08346742273654148,0.09931914675049187,0.027652346333571755,5.5
MacKenzie Gore,2023-05-17,MIA,7,TRUE,0.22606579385526754,0.2266562209720105,0.10491353851092715,0.15178446170191195,0.04888796250626855,6.5
MacKenzie Gore,2023-05-23,SD,5,TRUE,0.22369425235329127,0.2586720312486903,0.0999483788632474,0.113955608679816,0.034467120181405894,5.5
MacKenzie Gore,2023-05-28,KC,11,TRUE,0.2090275856866246,0.2516720312486903,0.14145296119800813,0.155907276805383,0.07444090975574086,5.5
MacKenzie Gore,2023-06-10,ATL,3,TRUE,0.24324003989907877,0.32343759901425806,0.14754569911270005,0.18252567609068354,0.042173246150347773,6.5
MacKenzie Gore,2023-06-15,HOU,4,TRUE,0.24166109253065776,0.35080602006688966,0.12736799135608662,0.16145827276779656,0.05145395540132384,5.5
MacKenzie Gore,2023-06-20,STL,8,TRUE,0.22585081585081584,0.3278811188811189,0.13111214273318464,0.1450054484373196,0.04942276422764226,5.5
MacKenzie Gore,2023-06-25,SD,9,TRUE,0.22823176823176822,0.3171668331668332,0.10301256803680472,0.1366255162940897,0.048418940648474795,5.5
MacKenzie Gore,2023-07-01,PHI,3,TRUE,0.20537462537462536,0.2322144522144522,0.10791120866578549,0.18165780910812093,0.04303718121074705,6.5
Marco Gonzales,2023-05-12,DET,2,TRUE,0.17083253588516745,0.3157511961722489,0.12973758124411006,0.15578033601544514,0.027385608741540945,4.5
Marco Gonzales,2023-05-23,OAK,4,TRUE,0.07443859649122805,0.24517543859649127,0.13604371816360614,0.13977709343698436,0.03520801691533396,4.5
Marco Gonzales,2023-05-28,PIT,4,TRUE,0.08065869218500796,0.2274720893141946,0.11466945884227138,0.13312644873657278,0.04554531490015361,4.5
Marcus Stroman,2023-05-14,MIN,3,TRUE,0.11205533596837942,0.1393280632411067,0.12187253782345811,0.13481649013439306,0.08226238863291278,5.5
Marcus Stroman,2023-05-19,PHI,4,TRUE,0.11887351778656123,0.12455533596837942,0.12600436846545104,0.13344965901385483,0.039587889136761326,4.5
Marcus Stroman,2023-05-29,TB,8,TRUE,0.14959742351046695,0.18894927536231884,0.12573494803855287,0.17651611335969997,0.026324461545214384,4.5
Marcus Stroman,2023-06-20,PIT,5,TRUE,0.15393316772627114,0.2582228116710875,0.10257320414826557,0.12303148860983149,0.028919376846145768,4.5
Marcus Stroman,2023-06-25,STL,2,TRUE,0.16874798254108594,0.2285931820414579,0.10214118185020919,0.14555323171101275,0.04852777777777777,4.5
Marcus Stroman,2023-07-01,CLE,7,TRUE,0.14047212047212043,0.20652421652421654,0.09770660086696327,0.16437266047722504,0.03648864424275257,3.5
Matt Boyd,2023-05-19,WSH,4,TRUE,0.18444055944055945,0.2273226773226773,0.12855376286601813,0.1800618647084881,0.04265116279069766,4.5
Matt Boyd,2023-05-24,KC,6,TRUE,0.1766483516483517,0.22948717948717948,0.17654766522691048,0.15821477500722783,0.07279381471241939,4.5
Matt Boyd,2023-05-29,TEX,5,TRUE,0.169981684981685,0.2704395604395604,0.10337084467768598,0.12363920543046718,0.049330610370259306,4.5
Matt Boyd,2023-06-10,AZ,3,TRUE,0.22489621489621495,0.26830280830280834,0.07996483879052665,0.10651293956968708,0.05366641295212723,4.5
Matt Boyd,2023-06-15,MIN,8,TRUE,0.22641136641136644,0.2440603840603841,0.13494663505725,0.14654134742419084,0.06594034469414412,5.5
Matt Boyd,2023-06-21,KC,7,TRUE,0.2561732711732712,0.2631080031080032,0.1331183265196949,0.13326355533453668,0.021294559099437182,5.5
Matthew Liberatore,2023-06-18,NYM,2,TRUE,0.12056590752242927,0.19873475960432482,0.10097443043739078,0.11535371536777106,0.05076290796803081,3.5
Matthew Liberatore,2023-06-25,CHC,3,TRUE,0.10252079474047437,0.17216834356422459,0.09541386584264365,0.12618521351368636,0.03763703564808231,3.5
Max Scherzer,2023-05-14,WSH,6,TRUE,0.14975863902179692,0.19345773524720894,0.10207205965282293,0.14533560273410312,0.04029838022165388,5.5
Max Scherzer,2023-05-21,CLE,5,TRUE,0.16430409356725148,0.17891228070175438,0.12146720139641745,0.1783274748352634,0.03934121016827784,5.5
Max Scherzer,2023-05-26,COL,8,TRUE,0.1863993316624896,0.19300751879699246,0.15496475769101833,0.1530961464439795,0.03928923056581808,5.5
Max Scherzer,2023-06-01,PHI,9,TRUE,0.19380673906989698,0.21152603731551095,0.16912885758572618,0.17669287679228307,0.04347242972197894,6.5
Max Scherzer,2023-06-07,ATL,10,TRUE,0.2297041749673329,0.2230644988539725,0.13160020931449512,0.1615454069739784,0.06029909177775924,6.5
Max Scherzer,2023-06-13,NYY,2,TRUE,0.2834635734635735,0.25577126577126574,0.12810092065015652,0.17248029537219178,0.04912374260200352,7.5
Max Scherzer,2023-06-19,HOU,8,TRUE,0.24451620504252086,0.2262975815607394,0.10044950370471066,0.1470164642769311,0.04464562235150472,6.5
Max Scherzer,2023-06-24,PHI,8,TRUE,0.2564209669472828,0.24534520060835846,0.14554738520540306,0.19078299288741726,0.02493444810260364,6.5
Max Scherzer,2023-06-29,MIL,9,TRUE,0.24456911509543094,0.2414933487565066,0.11929096464846849,0.12773296813652027,0.008366013071895448,7.5
Merrill Kelly,2023-05-10,MIA,6,TRUE,0.20566666666666666,0.32739393939393946,0.11128126817253256,0.16074489309371578,0.04198347407249839,5.5
Merrill Kelly,2023-05-15,OAK,9,TRUE,0.1949947299077734,0.3428089591567853,0.13498705930292781,0.1519309505878843,0.054391499282639866,6.5
Merrill Kelly,2023-05-21,PIT,4,TRUE,0.22698126189430537,0.3333813497291759,0.11783461683489956,0.13409981374206487,0.03620915032679739,5.5
Merrill Kelly,2023-05-28,BOS,10,TRUE,0.21970853462157808,0.3170177133655395,0.10190907420622049,0.12283856949463316,0.022672064777327944,4.5
Merrill Kelly,2023-06-09,DET,5,TRUE,0.2053011272141707,0.2918325281803543,0.15884634755249044,0.16784512099252322,0.04529837852206271,6.5
Merrill Kelly,2023-06-14,PHI,7,TRUE,0.19274074074074074,0.268,0.14716095598448548,0.17101678007560353,0.04582900432900434,5.5
Merrill Kelly,2023-06-19,MIL,7,TRUE,0.1814814814814815,0.25851851851851854,0.1405182586364315,0.11905115049355361,0.07981558213265531,5.5
Michael Grove,2023-06-09,PHI,2,TRUE,0.1664952153110048,0.17393681396003374,0.13416291712688957,0.14847021673085364,0.08404972077103226,4.5
Michael Grove,2023-06-15,CWS,7,TRUE,0.1489952153110048,0.16643681396003376,0.16018894744605813,0.1962093061198946,0.030613907773788605,4.5
Michael Kopech,2023-05-12,HOU,5,TRUE,0.17549068322981362,0.23239751552795038,0.1289129256594358,0.13583318246351878,0.03002581021064125,4.5
Michael Kopech,2023-05-19,KC,10,TRUE,0.17667645398080176,0.2434647092038397,0.13031909969183436,0.1618804569027029,0.03803508771929829,5.5
Michael Kopech,2023-05-24,CLE,9,TRUE,0.17934312064746843,0.2541313758705064,0.08769008796458903,0.14353039661700945,0.04047838759759009,4.5
Michael Kopech,2023-05-29,LAA,10,TRUE,0.19673442499529453,0.2802183323922455,0.12739564868150738,0.13884365482994931,0.058847006651884706,6.5
Michael Kopech,2023-06-10,MIA,6,TRUE,0.2890698287220026,0.2902555994729908,0.09495882603550534,0.1376230105798812,0.03142195609687868,5.5
Michael Kopech,2023-06-16,SEA,4,TRUE,0.2981607378129117,0.2811646903820817,0.12409197597167525,0.1636753921841641,0.06345408065198174,7.5
Michael Kopech,2023-06-21,TEX,5,TRUE,0.24816073781291167,0.24783135704874834,0.10317715083690064,0.14969602074508703,0.04255849074961029,6.5
Michael Kopech,2023-06-27,LAA,3,TRUE,0.23809208792732814,0.2501196865681991,0.14070311074861291,0.16103346419127476,0.07105946739375721,6.5
Michael Lorenzen,2023-05-16,PIT,7,TRUE,0.11873467708761824,0.23625503907856849,0.14409208918628788,0.12796645242532895,0.040219748655584454,4.5
Michael Lorenzen,2023-05-22,KC,5,TRUE,0.10737104072398189,0.20822473604826547,0.16902886026173697,0.14755717207772004,0.04276456876456881,4.5
Michael Lorenzen,2023-05-27,CWS,4,TRUE,0.0981638795986622,0.16935005574136008,0.14392344337090726,0.15685185185185177,0.04498856074968486,4.5
Michael Lorenzen,2023-06-09,AZ,3,TRUE,0.14465217391304347,0.22955072463768117,0.0860546240865579,0.12392347958269945,0.05222963134293183,4.5
Michael Lorenzen,2023-06-14,ATL,3,TRUE,0.13546698872785828,0.2031803542673108,0.1235188943134417,0.1769058218634968,0.05365297996764964,4.5
Michael Lorenzen,2023-06-20,KC,7,TRUE,0.1326892109500805,0.23929146537842189,0.13118034202357093,0.1282247956446142,0.027643765448643533,4.5
Michael Lorenzen,2023-06-25,MIN,4,TRUE,0.136231884057971,0.26247987117552335,0.13711983026302987,0.11597823488043801,0.07633103401297474,5.5
Michael Lorenzen,2023-06-30,COL,4,TRUE,0.13871635610766042,0.2388773867034737,0.1610238510485088,0.1889485314927867,0.038968233329288116,4.5
Michael Wacha,2023-05-09,MIN,4,TRUE,0.186931112365895,0.17130811217767739,0.13634898973982995,0.1831563237640284,0.04018092359871338,4.5
Michael Wacha,2023-05-15,KC,11,TRUE,0.12502635046113308,0.17368906455862979,0.09808008276260902,0.14362346301444545,0.05521862116698267,4.5
Michael Wacha,2023-05-21,BOS,4,TRUE,0.17393939393939395,0.20484848484848484,0.08609643333067282,0.1422346999015605,0.08711321900310458,4.5
Michael Wacha,2023-05-27,NYY,4,TRUE,0.18303030303030304,0.23212121212121212,0.1155402107326636,0.1616642979661848,0.04616123642439437,4.5
Michael Wacha,2023-06-07,SEA,7,TRUE,0.2414242424242424,0.3075151515151515,0.16128354851499363,0.1834725820245225,0.03730096166046159,5.5
Michael Wacha,2023-06-14,CLE,4,TRUE,0.25570995670995667,0.32418181818181824,0.09785274001307455,0.17524355024462618,0.04950738916256157,4.5
Michael Wacha,2023-06-19,SF,0,TRUE,0.21404329004329004,0.32418181818181824,0.1008692729757672,0.15830685616789744,0.051247209877875254,4.5
Michael Wacha,2023-07-01,CIN,4,TRUE,0.1776796536796537,0.29539393939393943,0.1219630724121306,0.14690795774027315,0.03971500197915294,4.5
Mike Clevinger,2023-05-11,KC,2,TRUE,0.14384189723320157,0.26111462450592887,0.12141964273907457,0.15214299643524645,0.05319103884621129,4.5
Mike Clevinger,2023-05-17,CLE,5,TRUE,0.12486956521739127,0.24095652173913043,0.12211269150137079,0.1602789976642686,0.035130278526504945,4.5
Mike Clevinger,2023-06-14,LAD,5,TRUE,0.15187751988667317,0.2886386618720715,0.12996274440795422,0.15530351168764933,0.05465524275805793,4.5
Miles Mikolas,2023-05-14,BOS,0,TRUE,0.12646822742474917,0.22902341137123744,0.13759349736302898,0.14241338172218085,0.03225398855194252,3.5
Miles Mikolas,2023-05-20,LAD,2,TRUE,0.10246822742474918,0.23319732441471572,0.10704344864496665,0.10744442822621192,0.10241385316573284,4.5
Miles Mikolas,2023-05-25,CIN,5,TRUE,0.0998917378917379,0.21677220364176888,0.11324637063311296,0.11626138938845679,0.024956471517059032,4.5
Miles Mikolas,2023-05-30,KC,10,TRUE,0.0998917378917379,0.2321568190263843,0.1422288278810957,0.14967905333357887,0.07132075471698117,4.5
Miles Mikolas,2023-06-10,CIN,2,TRUE,0.09589173789173791,0.23929967616924147,0.11302689091198521,0.12425686068370823,0.037638133917203706,4.5
Miles Mikolas,2023-06-16,NYM,1,TRUE,0.11017745217745219,0.2371257631257632,0.1143630872849235,0.12425514931718407,0.052786774628879894,4.5
Miles Mikolas,2023-06-21,WSH,3,TRUE,0.09536263736263736,0.20008872608872616,0.10331589110203303,0.17334802025946586,0.046825485680165466,3.5
Miles Mikolas,2023-06-28,HOU,4,TRUE,0.08607881773399015,0.20751578179164393,0.12106444555135916,0.19219046243365437,0.03972578689003624,3.5
Miles Mikolas,2023-07-03,MIA,1,TRUE,0.05830103995621237,0.1800025542784164,0.1270958201566645,0.13603012054170988,0.02865255858440935,4.5
Mitch Keller,2023-05-14,BAL,13,TRUE,0.1324252885963966,0.15173877081310463,0.09068405521778398,0.14179410902089176,0.04745823315590757,4.5
Mitch Keller,2023-05-20,AZ,8,TRUE,0.17088682705793504,0.13635415542848922,0.07720957148560097,0.10744314362834939,0.027987012987012994,5.5
Mitch Keller,2023-05-26,SEA,8,TRUE,0.19891713008823805,0.13786930694364075,0.1323032292439352,0.15093585420087555,0.05509899920800636,6.5
Mitch Keller,2023-05-31,SF,8,TRUE,0.20010760627871424,0.16405978313411693,0.12857360019533928,0.13385843500116074,0.05758274886181865,6.5
Mitch Keller,2023-06-06,OAK,1,TRUE,0.1949546272126917,0.15890680406809438,0.13033177694390524,0.13010569040381564,0.024159132298667178,6.5
Mitch Keller,2023-06-11,NYM,7,TRUE,0.17038887038887035,0.15220705220705222,0.12637210690904194,0.13767988454986532,0.0664902054467272,5.5
Mitch Keller,2023-06-17,MIL,7,TRUE,0.155004255004255,0.15220705220705222,0.1283043906330898,0.14349559493799807,0.053473172291684544,6.5
Mitch Keller,2023-06-22,MIA,5,TRUE,0.1534232273362708,0.13402523402523403,0.08117915908423273,0.1412808686131108,0.028317401582896466,6.5
Mitch Keller,2023-06-28,SD,5,TRUE,0.13364300755605102,0.1603988603988604,0.09802387456811008,0.12406017135300582,0.07035343112999776,5.5
Nathan Eovaldi,2023-05-17,ATL,5,TRUE,0.19471264367816088,0.2598620689655172,0.1386250387947346,0.13925601482759414,0.0930977775725675,6.5
Nathan Eovaldi,2023-05-23,PIT,5,TRUE,0.1769348659003831,0.26193614303959134,0.11040436035671393,0.13629997122469759,0.05287581699346405,5.5
Nathan Eovaldi,2023-05-29,DET,4,TRUE,0.1627413175132863,0.27509743336217196,0.1001317691224977,0.1416221229573274,0.05747140397596322,6.5
Nathan Eovaldi,2023-06-10,TB,6,TRUE,0.15326676907322062,0.26923536439665474,0.13839618422159336,0.16321890292397723,0.05412267136405067,5.5
Nathan Eovaldi,2023-06-15,LAA,9,TRUE,0.1410828610272436,0.2910744448564248,0.13056809598031777,0.13848712432039875,0.06108115665288612,6.5
Nathan Eovaldi,2023-06-20,CWS,4,TRUE,0.17071249065687324,0.2614448152267952,0.18197377424667677,0.20117501737447335,0.061183312614274975,5.5
Nathan Eovaldi,2023-06-25,NYY,5,TRUE,0.16890603904397,0.26428352490421453,0.09174458682663174,0.1462935077218676,0.0553522652309306,5.5
Nathan Eovaldi,2023-07-01,HOU,5,TRUE,0.18795365809158907,0.26428352490421453,0.10374118573225373,0.16738205863486302,0.040196189461684385,5.5
Nestor Cortes,2023-05-13,TB,3,TRUE,0.19417695348130132,0.16257221039829736,0.14211329771370523,0.14973997770570036,0.05598694316436252,4.5
Nestor Cortes,2023-05-18,TOR,6,TRUE,0.17676804659871023,0.14516330351570628,0.08259819603560695,0.14137988641695515,0.04542503800484818,4.5
Nestor Cortes,2023-05-24,BAL,5,TRUE,0.1969419596421885,0.19733721655918454,0.11738831588195393,0.15473168585510386,0.056426472078646,5.5
Nestor Cortes,2023-05-30,SEA,6,TRUE,0.17648741418764305,0.19279176201373,0.13750079269919094,0.14232425814151334,0.060789473684210574,6.5
Nick Pivetta,2023-05-09,ATL,2,TRUE,0.19730303030303034,0.2701818181818182,0.12990344469584264,0.1539646347299679,0.08720594877691287,4.5
Nick Pivetta,2023-05-16,SEA,6,TRUE,0.153969696969697,0.2335151515151515,0.13703804712810416,0.17226130464147352,0.042532467532467554,5.5
Noah Syndergaard,2023-05-15,MIN,5,TRUE,0.08802067497719669,0.22297050775311647,0.12853169698261724,0.1425567303746333,0.0741005469865926,3.5
Noah Syndergaard,2023-05-20,STL,4,TRUE,0.07648221343873515,0.19604743083003956,0.11027006398228278,0.1178317298093936,0.08286035667984878,3.5
Noah Syndergaard,2023-05-26,TB,3,TRUE,0.07909090909090906,0.1912648221343874,0.11291520794190028,0.16398555511274057,0.036109702351345994,3.5
Noah Syndergaard,2023-05-31,WSH,2,TRUE,0.08481481481481479,0.21921095008051533,0.09419813502778993,0.1296848063189871,0.046944488326157274,3.5
Noah Syndergaard,2023-06-07,CIN,3,TRUE,0.08481481481481479,0.20870370370370375,0.0972541878919745,0.11986168858936289,0.02684532858445904,4.5
Patrick Corbin,2023-05-09,SF,3,TRUE,0.12732900432900435,0.22412987012987012,0.10502876293321269,0.11391793494161764,0.05315040715368854,4.5
Patrick Corbin,2023-05-15,NYM,1,TRUE,0.11814381914381915,0.21375949975949976,0.0850552007133932,0.11069446814294943,0.04591469832849142,3.5
Patrick Corbin,2023-05-20,DET,3,TRUE,0.10183612683612683,0.18052873052873056,0.11923142702976439,0.1451467418334249,0.06132542085660175,4.5
Patrick Corbin,2023-05-26,KC,6,TRUE,0.09826469826469826,0.1876715876715877,0.1639350526142979,0.15371027050272332,0.061682703601308286,3.5
Patrick Corbin,2023-05-31,LAD,2,TRUE,0.13055309951861677,0.22246782591610179,0.12515933996005693,0.12678519195960442,0.07141775055727487,4.5
Patrick Corbin,2023-06-07,AZ,4,TRUE,0.1048864328519501,0.20446782591610177,0.08356682552913552,0.11922430452979053,0.055865994979295466,3.5
Patrick Corbin,2023-06-13,HOU,5,TRUE,0.10435733232284956,0.24626676771504358,0.12518136525817022,0.18089296889604106,0.045127311031201205,3.5
Patrick Corbin,2023-06-18,MIA,3,TRUE,0.14014328550010707,0.2328888412936389,0.10705054574174355,0.14249943127557738,0.025920101965398103,4.5
Patrick Corbin,2023-06-23,SD,3,TRUE,0.1280465113065587,0.23450174451944536,0.09716808709312173,0.14098893835071952,0.031056486444660157,4.5
Patrick Corbin,2023-06-28,SEA,9,TRUE,0.10333386762839777,0.21409944566887065,0.13573827924471268,0.17276138301797314,0.05471375197252395,4.5
Patrick Corbin,2023-07-04,CIN,2,TRUE,0.13348771378224394,0.2436379072073322,0.10558955545051382,0.11656649274324052,0.039820710224396066,4.5
Patrick Sandoval,2023-05-14,CLE,5,TRUE,0.14047005625952996,0.20648036174351958,0.10226005509641878,0.15206917813369433,0.025332434860736754,4.5
Patrick Sandoval,2023-05-20,MIN,3,TRUE,0.14337386751179854,0.25802301147128726,0.15491140486639882,0.17102609163367338,0.05591509101634466,5.5
Patrick Sandoval,2023-05-28,MIA,2,TRUE,0.13309718766990133,0.3003155015898643,0.11923234892795911,0.1480398269776654,0.04215532798814531,4.5
Patrick Sandoval,2023-06-10,SEA,8,TRUE,0.12204956862228226,0.3093631206374834,0.1329637397361458,0.13931185188937525,0.04049994684180277,5.5
Patrick Sandoval,2023-06-16,KC,6,TRUE,0.15666495323766688,0.29782465909902184,0.12696230879039838,0.1486592843026711,0.045229792513338044,4.5
Patrick Sandoval,2023-06-23,COL,3,TRUE,0.16503933747412008,0.3071842650103519,0.16789953746730032,0.15468830261574174,0.07169044952807554,4.5
Patrick Sandoval,2023-06-29,CWS,8,TRUE,0.16202930402930404,0.276080586080586,0.1461905042110198,0.16362527813770628,0.06579802065140791,5.5
Paul Blackburn,2023-06-27,NYY,5,TRUE,0.1912069412069412,0.31945091945091947,0.10637162645367138,0.1591722956006555,0.040480470359135726,4.5
Peyton Battenfield,2023-05-10,DET,4,TRUE,0.1971014492753623,0.21859903381642512,0.13477862978220598,0.15265008492321797,0.03507791643384864,4.5
Peyton Battenfield,2023-05-17,CWS,2,TRUE,0.17976811594202896,0.20304347826086958,0.13770740082428404,0.16032801253580464,0.06799913081951678,4.5
Reid Detmers,2023-05-13,CLE,3,TRUE,0.18228778467908904,0.21591511387163562,0.10409587990627978,0.16533956890211815,0.017345013477088948,5.5
Reid Detmers,2023-05-19,MIN,12,TRUE,0.16880952380952383,0.22852380952380952,0.1465925408003418,0.16390335366245756,0.07158460668586034,5.5
Reid Detmers,2023-05-26,MIA,5,TRUE,0.2379004329004329,0.22816017316017317,0.10109067795550183,0.1431666046963283,0.04468100388000261,5.5
Reid Detmers,2023-06-01,HOU,2,TRUE,0.2184559884559884,0.20686387686387692,0.12906713665253836,0.17330414915015832,0.06735901495492289,5.5
Reid Detmers,2023-06-08,CHC,8,TRUE,0.1985802120584729,0.2130750569881005,0.1259289729564413,0.14790090762526426,0.04125457875457875,6.5
Reid Detmers,2023-06-14,TEX,8,TRUE,0.21348704435660953,0.22632557458644417,0.1237941749443546,0.1394056929445619,0.08825789867989356,5.5
Reid Detmers,2023-06-20,LAD,8,TRUE,0.23348704435660955,0.2629922412531108,0.13448612544486904,0.16071883999093234,0.03304252199413489,5.5
Reid Detmers,2023-06-26,CWS,10,TRUE,0.17439613526570047,0.2576892109500805,0.1094675300318746,0.1376990460746666,0.047836272254876896,5.5
Reid Detmers,2023-07-02,AZ,9,TRUE,0.21617391304347824,0.27665217391304353,0.10964254081734652,0.13492860596320638,0.04014915686012034,6.5
Rich Hill,2023-05-10,COL,4,TRUE,0.13877455716586148,0.23170853462157814,0.11140306618641567,0.15413683605145953,0.05278702250130822,5.5
Rich Hill,2023-05-17,DET,7,TRUE,0.15053926304821444,0.19923794638628403,0.1136268473682613,0.15501680774550958,0.03369496363938992,4.5
Rich Hill,2023-05-23,TEX,9,TRUE,0.14696783447678585,0.19566651781485545,0.11873442480403999,0.1293055437850787,0.057469667011894696,4.5
Rich Hill,2023-05-29,SF,3,TRUE,0.13548957360722064,0.19288390911920325,0.14816734883320556,0.15702595794809546,0.04104878173961622,5.5
Rich Hill,2023-06-09,NYM,6,TRUE,0.13185994397759104,0.17219607843137258,0.14691098205502465,0.1508398929569834,0.06813566525008172,4.5
Rich Hill,2023-06-16,MIL,5,TRUE,0.1407848932676519,0.18314942528735634,0.1230574770528429,0.1488968295058993,0.05387857769708996,5.5
Rich Hill,2023-06-21,CHC,4,TRUE,0.13602298850574715,0.19505418719211826,0.10408829680262725,0.12222746381695075,0.04560056591411575,4.5
Rich Hill,2023-06-27,SD,4,TRUE,0.12802298850574714,0.21105418719211824,0.10089586323131272,0.1242113286510691,0.06618676446333109,4.5
Rich Hill,2023-07-02,MIL,8,TRUE,0.12855208903484766,0.20470498084291186,0.09588582875145048,0.12476420002333073,0.022834247481230818,5.5
Roansy Contreras,2023-05-13,BAL,1,TRUE,0.18485355224485658,0.21650957737914261,0.10249692071486001,0.13454264703258764,0.0242024192024192,4.5
Roansy Contreras,2023-05-21,AZ,3,TRUE,0.14137529137529137,0.19396529396529397,0.09493993520136615,0.11078708273871185,0.03668266516092604,3.5
Ronel Blanco,2023-06-07,TOR,5,TRUE,0.19531468531468535,0.21349650349650345,0.09206534278735291,0.1268555117146539,0.05037105751391465,4.5
Ronel Blanco,2023-06-18,CIN,5,TRUE,0.17555183946488298,0.1494648829431438,0.10622671081021824,0.10937731583892937,0.052729186036097685,5.5
