,edge,grade,money,value,is_best,bet_quality,implied_value,projected_value,ou,book_name,display_name,full_name,prop
19,0.079107736275952,B-,-165,7.5,True,5.0,6.404554884989668,6.3,under,Best Odds,Dodgers,Tyler Glasnow,strikeouts
18,-0.156294700255368,F,120,7.5,False,3.0,6.952277442494834,6.3,over,Best Odds,Dodgers,Tyler Glasnow,strikeouts
24,0.04657683191681,C,-190,7.5,True,5.0,6.404554884989668,6.3,under,BetMGM NJ,Dodgers,Tyler Glasnow,strikeouts
25,-0.118415912376581,F,140,7.5,False,4.0,6.678416163742251,6.3,over,BetMGM NJ,Dodgers,Tyler Glasnow,strikeouts
31,0.041885300131683,C,-194,7.5,True,5.0,6.130693606237085,6.3,under,Caesars NJ,Dodgers,Tyler Glasnow,strikeouts
30,-0.120159287550918,F,139,7.5,False,4.0,6.678416163742251,6.3,over,Caesars NJ,Dodgers,Tyler Glasnow,strikeouts
21,0.035441006402973,C,-165,7.5,True,4.0,6.404554884989668,6.6,under,DK NJ,Dodgers,Tyler Glasnow,strikeouts
20,-0.112627970382389,F,120,7.5,False,4.0,6.952277442494834,6.6,over,DK NJ,Dodgers,Tyler Glasnow,strikeouts
23,0.012982863294999,C-,108,6.5,True,5.0,6.754950975679639,6.71,under,FanDuel NJ,Dodgers,Tyler Glasnow,strikeouts
22,-0.070023280504908,F,-136,6.5,False,4.0,7.009901951359278,6.71,over,FanDuel NJ,Dodgers,Tyler Glasnow,strikeouts
26,0.028635814994463,C,115,6.5,True,5.0,6.754950975679639,6.71,under,PointsBet NJ,Dodgers,Tyler Glasnow,strikeouts
27,-0.09375209406423,F,-150,6.5,False,3.0,7.264852927038917,6.71,over,PointsBet NJ,Dodgers,Tyler Glasnow,strikeouts
28,0.109912511016036,B,-145,7.5,True,6.0,6.678416163742251,6.3,under,bet365 NJ,Dodgers,Tyler Glasnow,strikeouts
29,-0.166865524779681,F,115,7.5,False,2.0,7.226138721247417,6.3,over,bet365 NJ,Dodgers,Tyler Glasnow,strikeouts
