,edge,grade,money,value,is_best,bet_quality,implied_value,projected_value,ou,book_name,display_name,full_name,prop
1497,-0.078866756899217,F,106,0.5,False,0.0,0.5707106781186548,0.9,under,Caesars NJ,Cubs,Dansby Swanson,hits
1494,,,106,0.5,,,,,under,Caesars NJ,Cubs,Dansby Swanson,hits
1495,,,-145,0.5,,,,,over,Caesars NJ,Cubs,Dansby Swanson,hits
1487,0.001593129001455,C-,-145,0.5,True,10.0,0.7121320343559644,0.9,over,DK NJ,Cubs,Dansby Swanson,hits
1486,-0.069620339885809,F,110,0.5,False,0.0,0.5707106781186548,0.9,under,DK NJ,Cubs,Dansby Swanson,hits
1484,,,-145,0.5,,,,,under,DK NJ,Cubs,Dansby Swanson,hits
1485,,,110,0.5,,,,,over,DK NJ,Cubs,Dansby Swanson,hits
1490,-0.022834660910542,D+,120,0.5,True,0.0,0.6414213562373096,0.84,under,PointsBet NJ,Cubs,Dansby Swanson,hits
1491,-0.047095409019527,D,-160,0.5,False,9.0,0.7121320343559644,0.84,over,PointsBet NJ,Cubs,Dansby Swanson,hits
1493,-0.015044126968245,D+,-140,0.5,True,9.0,0.7121320343559644,0.84,over,bet365 NJ,Cubs,Dansby Swanson,hits
1492,-0.044479682555564,D,110,0.5,False,0.0,0.5707106781186548,0.84,under,bet365 NJ,Cubs,Dansby Swanson,hits
1029,-0.01489996105155,D+,-135,0.5,True,10.0,0.6414213562373096,0.82,over,Best Odds,Blue Jays,Daulton Varsho,hits
1028,-0.059568124054833,F,100,0.5,False,0.0,0.5,0.82,under,Best Odds,Blue Jays,Daulton Varsho,hits
1033,-0.032268610639045,D,-145,0.5,True,9.0,0.7121320343559644,0.82,over,BetMGM NJ,Blue Jays,Daulton Varsho,hits
1032,-0.035758600245309,D,110,0.5,False,0.0,0.5707106781186548,0.82,under,BetMGM NJ,Blue Jays,Daulton Varsho,hits
1039,-0.018490947675125,D+,-137,0.5,True,10.0,0.6414213562373096,0.82,over,Caesars NJ,Blue Jays,Daulton Varsho,hits
1038,-0.059568124054833,F,100,0.5,False,0.0,0.5,0.82,under,Caesars NJ,Blue Jays,Daulton Varsho,hits
1031,-0.032268610639045,D,-145,0.5,True,9.0,0.7121320343559644,0.82,over,DK NJ,Blue Jays,Daulton Varsho,hits
1030,-0.035758600245309,D,110,0.5,False,0.0,0.5707106781186548,0.82,under,DK NJ,Blue Jays,Daulton Varsho,hits
1035,-0.032268610639045,D,-145,0.5,True,9.0,0.7121320343559644,0.82,over,PointsBet NJ,Blue Jays,Daulton Varsho,hits
1034,-0.035758600245309,D,110,0.5,False,0.0,0.5707106781186548,0.82,under,PointsBet NJ,Blue Jays,Daulton Varsho,hits
1037,-0.0237652092785,D+,-140,0.5,True,9.0,0.7121320343559644,0.82,over,bet365 NJ,Blue Jays,Daulton Varsho,hits
1036,-0.035758600245309,D,110,0.5,False,0.0,0.5707106781186548,0.82,under,bet365 NJ,Blue Jays,Daulton Varsho,hits
3131,0.009382602659586,C-,165,0.5,True,0.0,0.7828427124746192,0.95,under,Best Odds,Guardians,David Fry,hits
3130,-0.079048785533316,F,-225,0.5,False,5.0,0.9242640687119288,0.95,over,Best Odds,Guardians,David Fry,hits
3128,,,400,0.5,,,,,over,Best Odds,Guardians,David Fry,hits
3129,,,-600,0.5,,,,,under,Best Odds,Guardians,David Fry,hits
3136,0.002125708610239,C-,160,0.5,True,0.0,0.7121320343559644,0.95,under,BetMGM NJ,Guardians,David Fry,hits
3137,-0.064160448064334,F,-210,0.5,False,8.0,0.853553390593274,0.95,over,BetMGM NJ,Guardians,David Fry,hits
3142,,,-129,0.5,,,,,over,Caesars NJ,Guardians,David Fry,hits
3143,,,-106,0.5,,,,,under,Caesars NJ,Guardians,David Fry,hits
3144,,,159,0.5,,,,,under,Caesars NJ,Guardians,David Fry,hits
3145,,,-224,0.5,,,,,over,Caesars NJ,Guardians,David Fry,hits
3132,,,-600,0.5,,,,,under,DK NJ,Guardians,David Fry,hits
3133,,,400,0.5,,,,,over,DK NJ,Guardians,David Fry,hits
3134,,,165,0.5,,,,,under,DK NJ,Guardians,David Fry,hits
3135,,,-225,0.5,,,,,over,DK NJ,Guardians,David Fry,hits
3138,0.009382602659586,C-,165,0.5,True,0.0,0.7828427124746192,0.95,under,PointsBet NJ,Guardians,David Fry,hits
3139,-0.079048785533316,F,-225,0.5,False,5.0,0.9242640687119288,0.95,over,PointsBet NJ,Guardians,David Fry,hits
3140,0.016370722855254,C-,170,0.5,True,0.0,0.7828427124746192,0.95,under,bet365 NJ,Guardians,David Fry,hits
3141,-0.074241093225624,F,-220,0.5,False,8.0,0.853553390593274,0.95,over,bet365 NJ,Guardians,David Fry,hits
1284,-0.023222100460862,D+,-125,0.5,True,9.0,0.6414213562373096,0.76,over,Best Odds,Red Sox,David Hamilton,hits
1285,-0.044528577045914,D,-105,0.5,False,0.0,0.4292893218813452,0.76,under,Best Odds,Red Sox,David Hamilton,hits
1286,-0.023222100460862,D+,-125,0.5,True,9.0,0.6414213562373096,0.76,over,BetMGM NJ,Red Sox,David Hamilton,hits
1287,-0.044528577045914,D,-105,0.5,False,0.0,0.4292893218813452,0.76,under,BetMGM NJ,Red Sox,David Hamilton,hits
1005,0.01856875530371,C-,125,0.5,True,0.0,0.6414213562373096,0.77,under,Best Odds,Blue Jays,Davis Schneider,hits
1004,-0.085654709182116,F,-165,0.5,False,5.0,0.7828427124746192,0.77,over,Best Odds,Blue Jays,Davis Schneider,hits
1008,0.01856875530371,C-,125,0.5,True,0.0,0.6414213562373096,0.77,under,BetMGM NJ,Blue Jays,Davis Schneider,hits
1009,-0.078397815132769,F,-160,0.5,False,7.0,0.7121320343559644,0.77,over,BetMGM NJ,Blue Jays,Davis Schneider,hits
1014,,,123,0.5,,,,,under,Caesars NJ,Blue Jays,Davis Schneider,hits
1015,,,-169,0.5,,,,,over,Caesars NJ,Blue Jays,Davis Schneider,hits
1006,,,125,0.5,,,,,under,DK NJ,Blue Jays,Davis Schneider,hits
1007,,,-170,0.5,,,,,over,DK NJ,Blue Jays,Davis Schneider,hits
1010,0.028230591052502,C,130,0.5,True,0.0,0.6414213562373096,0.77,under,PointsBet NJ,Blue Jays,Davis Schneider,hits
1011,-0.092642829377784,F,-170,0.5,False,5.0,0.7828427124746192,0.77,over,PointsBet NJ,Blue Jays,Davis Schneider,hits
1012,0.028230591052502,C,130,0.5,True,0.0,0.6414213562373096,0.77,under,bet365 NJ,Blue Jays,Davis Schneider,hits
1013,-0.078397815132769,F,-160,0.5,False,7.0,0.7121320343559644,0.77,over,bet365 NJ,Blue Jays,Davis Schneider,hits
167,-0.028212472390985,D,130,0.5,True,0.0,0.6414213562373096,0.9,under,Best Odds,White Sox,Dominic Fletcher,hits
166,-0.029211645738629,D,-165,0.5,False,8.0,0.7828427124746192,0.9,over,Best Odds,White Sox,Dominic Fletcher,hits
169,-0.028212472390985,D,130,0.5,True,0.0,0.6414213562373096,0.9,under,BetMGM NJ,White Sox,Dominic Fletcher,hits
168,-0.029211645738629,D,-165,0.5,False,8.0,0.7828427124746192,0.9,over,BetMGM NJ,White Sox,Dominic Fletcher,hits
626,-0.032154375384202,D,-170,0.5,True,9.0,0.7828427124746192,0.91,over,Best Odds,Mariners,Dylan Moore,hits
627,-0.041919698689872,D,125,0.5,False,0.0,0.6414213562373096,0.91,under,Best Odds,Mariners,Dylan Moore,hits
624,,,-125,0.5,,,,,under,Best Odds,Mariners,Dylan Moore,hits
625,,,-110,0.5,,,,,over,Best Odds,Mariners,Dylan Moore,hits
633,-0.025166255188534,D,-165,0.5,True,9.0,0.7828427124746192,0.91,over,BetMGM NJ,Mariners,Dylan Moore,hits
632,-0.03225786294108,D,130,0.5,False,0.0,0.6414213562373096,0.91,under,BetMGM NJ,Mariners,Dylan Moore,hits
638,-0.030777533858661,D,-169,0.5,True,9.0,0.7828427124746192,0.91,over,Caesars NJ,Mariners,Dylan Moore,hits
639,-0.045905747518971,D,123,0.5,False,0.0,0.6414213562373096,0.91,under,Caesars NJ,Mariners,Dylan Moore,hits
631,-0.032154375384202,D,-170,0.5,True,9.0,0.7828427124746192,0.91,over,DK NJ,Mariners,Dylan Moore,hits
630,-0.041919698689872,D,125,0.5,False,0.0,0.6414213562373096,0.91,under,DK NJ,Mariners,Dylan Moore,hits
628,,,-125,0.5,,,,,under,DK NJ,Mariners,Dylan Moore,hits
629,,,-110,0.5,,,,,over,DK NJ,Mariners,Dylan Moore,hits
634,-0.014141920912095,D+,140,0.5,True,0.0,0.7121320343559644,0.91,under,PointsBet NJ,Mariners,Dylan Moore,hits
635,-0.045381888611715,D,-180,0.5,False,9.0,0.7828427124746192,0.91,over,PointsBet NJ,Mariners,Dylan Moore,hits
636,-0.023007169139045,D+,135,0.5,True,0.0,0.6414213562373096,0.91,under,bet365 NJ,Mariners,Dylan Moore,hits
637,-0.025166255188534,D,-165,0.5,False,9.0,0.7828427124746192,0.91,over,bet365 NJ,Mariners,Dylan Moore,hits
3652,-0.0301679233711,D,-160,0.5,True,10.0,0.7121320343559644,0.88,over,Best Odds,Nationals,Eddie Rosario,hits
3653,-0.039762146558969,D,120,0.5,False,0.0,0.6414213562373096,0.88,under,Best Odds,Nationals,Eddie Rosario,hits
3655,-0.0301679233711,D,-160,0.5,True,10.0,0.7121320343559644,0.88,over,BetMGM NJ,Nationals,Eddie Rosario,hits
3654,-0.039762146558969,D,120,0.5,False,0.0,0.6414213562373096,0.88,under,BetMGM NJ,Nationals,Eddie Rosario,hits
2149,-0.013270024933785,D+,-165,0.5,True,10.0,0.7828427124746192,0.94,over,Best Odds,Twins,Edouard Julien,hits
2148,-0.044154093195829,D,130,0.5,False,0.0,0.6414213562373096,0.94,under,Best Odds,Twins,Edouard Julien,hits
2146,,,270,1.5,,,,,over,Best Odds,Twins,Edouard Julien,hits
2147,,,-390,1.5,,,,,under,Best Odds,Twins,Edouard Julien,hits
2157,-0.013270024933785,D+,-165,0.5,True,10.0,0.7828427124746192,0.94,over,BetMGM NJ,Twins,Edouard Julien,hits
2156,-0.044154093195829,D,130,0.5,False,0.0,0.6414213562373096,0.94,under,BetMGM NJ,Twins,Edouard Julien,hits
2154,-0.017534749806299,D+,145,0.5,True,0.0,0.7121320343559644,0.94,under,BetRivers NJ,Twins,Edouard Julien,hits
2155,-0.045800929292927,D,-190,0.5,False,10.0,0.7828427124746192,0.94,over,BetRivers NJ,Twins,Edouard Julien,hits
2165,-0.025665011850188,D,-174,0.5,True,10.0,0.7828427124746192,0.94,over,Caesars NJ,Twins,Edouard Julien,hits
2164,-0.051849360606372,F,126,0.5,False,0.0,0.6414213562373096,0.94,under,Caesars NJ,Twins,Edouard Julien,hits
2162,,,123,0.5,,,,,under,Caesars NJ,Twins,Edouard Julien,hits
2163,,,-169,0.5,,,,,over,Caesars NJ,Twins,Edouard Julien,hits
2153,-0.020258145129453,D+,-170,0.5,True,10.0,0.7828427124746192,0.94,over,DK NJ,Twins,Edouard Julien,hits
2152,-0.044154093195829,D,130,0.5,False,0.0,0.6414213562373096,0.94,under,DK NJ,Twins,Edouard Julien,hits
2150,,,-390,1.5,,,,,under,DK NJ,Twins,Edouard Julien,hits
2151,,,270,1.5,,,,,over,DK NJ,Twins,Edouard Julien,hits
2159,-0.026992151863459,D,-175,0.5,True,10.0,0.7828427124746192,0.94,over,PointsBet NJ,Twins,Edouard Julien,hits
2158,-0.034903399393794,D,135,0.5,False,0.0,0.6414213562373096,0.94,under,PointsBet NJ,Twins,Edouard Julien,hits
2161,-0.013270024933785,D+,-165,0.5,True,10.0,0.7828427124746192,0.94,over,bet365 NJ,Twins,Edouard Julien,hits
2160,-0.034903399393794,D,135,0.5,False,0.0,0.6414213562373096,0.94,under,bet365 NJ,Twins,Edouard Julien,hits
811,-0.000939270393062,D+,185,0.5,True,0.0,0.7828427124746192,1.05,under,Best Odds,Rockies,Elehuris Montero,hits
810,-0.064223636875108,F,-250,0.5,False,8.0,0.9242640687119288,1.05,over,Best Odds,Rockies,Elehuris Montero,hits
812,-0.000939270393062,D+,185,0.5,True,0.0,0.7828427124746192,1.05,under,BetMGM NJ,Rockies,Elehuris Montero,hits
813,-0.064223636875108,F,-250,0.5,False,8.0,0.9242640687119288,1.05,over,BetMGM NJ,Rockies,Elehuris Montero,hits
3747,-0.014141920912095,D+,140,0.5,True,0.0,0.7121320343559644,0.91,under,Best Odds,Reds,Elly De La Cruz,hits
3746,-0.051647552772116,F,-185,0.5,False,9.0,0.7828427124746192,0.91,over,Best Odds,Reds,Elly De La Cruz,hits
3744,,,380,1.5,,,,,over,Best Odds,Reds,Elly De La Cruz,hits
3745,,,-575,1.5,,,,,under,Best Odds,Reds,Elly De La Cruz,hits
3750,-0.030917969992195,D,-175,0.5,True,9.0,0.7828427124746192,0.93,over,BetMGM NJ,Reds,Elly De La Cruz,hits
3751,-0.030977581265058,D,135,0.5,False,0.0,0.6414213562373096,0.93,under,BetMGM NJ,Reds,Elly De La Cruz,hits
3758,0.002526244278689,C-,133,0.5,True,0.0,0.6414213562373096,0.84,under,Caesars NJ,Reds,Elly De La Cruz,hits
3759,-0.079598117578574,F,-184,0.5,False,7.0,0.7828427124746192,0.84,over,Caesars NJ,Reds,Elly De La Cruz,hits
3756,,,-125,0.5,,,,,under,Caesars NJ,Reds,Elly De La Cruz,hits
3757,,,-109,0.5,,,,,over,Caesars NJ,Reds,Elly De La Cruz,hits
3748,,,-575,1.5,,,,,under,DK NJ,Reds,Elly De La Cruz,hits
3749,,,380,1.5,,,,,over,DK NJ,Reds,Elly De La Cruz,hits
3752,-0.013608931677563,D+,145,0.5,True,0.0,0.7121320343559644,0.93,under,PointsBet NJ,Reds,Elly De La Cruz,hits
3753,-0.049726747421663,D,-190,0.5,False,9.0,0.7828427124746192,0.93,over,PointsBet NJ,Reds,Elly De La Cruz,hits
3754,-0.022112333038108,D+,140,0.5,True,0.0,0.7121320343559644,0.93,under,bet365 NJ,Reds,Elly De La Cruz,hits
3755,-0.024183963258189,D+,-170,0.5,False,9.0,0.7828427124746192,0.93,over,bet365 NJ,Reds,Elly De La Cruz,hits
57,-0.00500249531484,D+,-205,0.5,True,10.0,0.853553390593274,1.1,over,Best Odds,White Sox,Eloy Jimenez,hits
56,-0.059285514971242,F,155,0.5,False,0.0,0.7121320343559644,1.1,under,Best Odds,White Sox,Eloy Jimenez,hits
54,,,275,1.5,,,,,over,Best Odds,White Sox,Eloy Jimenez,hits
55,,,-400,1.5,,,,,under,Best Odds,White Sox,Eloy Jimenez,hits
65,0.000461985559477,C-,-200,0.5,True,10.0,0.853553390593274,1.1,over,BetMGM NJ,White Sox,Eloy Jimenez,hits
64,-0.067128652226144,F,150,0.5,False,0.0,0.7121320343559644,1.1,under,BetMGM NJ,White Sox,Eloy Jimenez,hits
63,0.000461985559477,C-,-200,0.5,True,10.0,0.853553390593274,1.1,over,BetRivers NJ,White Sox,Eloy Jimenez,hits
62,-0.067128652226144,F,150,0.5,False,0.0,0.7121320343559644,1.1,under,BetRivers NJ,White Sox,Eloy Jimenez,hits
70,0.013855949226743,C-,-194,0.5,True,10.0,0.853553390593274,1.12,over,Caesars NJ,White Sox,Eloy Jimenez,hits
71,-0.092129936645978,F,139,0.5,False,0.0,0.7121320343559644,1.12,under,Caesars NJ,White Sox,Eloy Jimenez,hits
68,,,123,1.5,,,,,over,Caesars NJ,White Sox,Eloy Jimenez,hits
69,,,-169,1.5,,,,,under,Caesars NJ,White Sox,Eloy Jimenez,hits
61,-0.00500249531484,D+,-205,0.5,True,10.0,0.853553390593274,1.1,over,DK NJ,White Sox,Eloy Jimenez,hits
